MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA
21625237,740000,85750,-110.868614,32.326752,0.72,7640.5,1999,3,3,3252,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Wood",40
21627190,725000,85742,-111.028639,32.396577,3.31,7375.88,2008,4,3,3318,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Concrete,0
21619899,525000,85743,-111.142166,32.367381,6.52,7714.63,1974,5,7,5745,6,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Mexican Tile, Wood",0
21624720,700000,85718,-110.90585,32.327731,0.72,5886,1973,5,3,3562,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone, Wood",7
21827615,735000,85743,-111.142425,32.387348,3.33,6461.24,2010,3,3,3661,5,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Prep Sink, Refrigerator, Reverse Osmosis, Appliance Color: White, Countertops: Quartz, Oven: Double",2,"Carpet, Ceramic Tile",None
21122466,700000,85718,-110.880202,32.333067,1.22,6913,1982,3,4,4268,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Mexican Tile",145
21122006,708000,85718,-110.93274,32.326498,0.98,5721.41,1986,4,3,3871,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Mexican Tile, Natural Stone",9
21110599,700000,85749,-110.723917,32.303333,3.3,5246,2000,3,3,3266,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Ceramic Tile, Wood",100
21131812,720000,85750,-110.814123,32.266742,3.22,8419,1982,4,3,4463,6,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",33
21127025,700000,85718,-110.926645,32.297533,4.6,10011.07,1951,3,5,3855,4,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2,"Carpet, Mexican Tile",0
21125852,730000,85755,-110.960934,32.461086,1.09,7938,1998,3,4,3583,4,"Dishwasher, Garbage Disposal, Microwave, Oven",4,Other,170
21202074,750000,85718,-110.909995,32.288874,0.66,7240,1997,4,3,3337,3,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Mexican Tile",38
21202572,735000,85737,-110.989834,32.398978,0.57,7536.79,2005,4,3,3762,3,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Concrete, Other",50
21210677,650000,85745,-111.06968,32.256219,4.15,7116,2002,3,4,3895,0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Other",0
21126707,750000,85749,-110.776236,32.248662,2.59,7425.86,1983,5,4,4468,2,"Dishwasher, Garbage Disposal, Microwave, Oven",4,"Carpet, Mexican Tile",35
21218811,762500,85718,-110.903013,32.302846,0.86,6651,2004,5,4,4371,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone",18
21206785,720000,85755,-110.981723,32.427096,0.99,6511.4,1999,4,4,3415,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",66
21224896,730000,85718,-110.940373,32.317907,0.95,5306.24,1981,4,5,3879,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Wood",185
21223824,715000,85755,-110.977216,32.438041,0.52,6479.48,2007,3,4,3067,2.5,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",3,Concrete,77
21307258,700000,85755,-110.951345,32.452002,1.08,8378.72,1999,3,3,3360,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Ceramic Tile, Wood",67
21306054,671000,85737,-110.989438,32.404722,1.07,5979.32,2000,4,3,3321,3,"Dishwasher, Refrigerator, Oven",1,"Carpet, Ceramic Tile",50
21706536,735000,85715,-110.865439,32.266042,0.94,7081.59,1963,4,5,3559,0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Wood",48
21724290,705000,85747,-110.745938,32.165273,3.57,6522.34,2007,4,3,3637,4,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite",1,Ceramic Tile,114
21717055,750000,85755,-110.977205,32.438031,0.52,7635.21,2007,3,4,3067,2.5,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Concrete, Wood",100
21717549,727500,85658,-111.086522,32.460397,0.62,9875.04,2007,4,4,3541,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite",1,"Carpet, Natural Stone",87
21629881,730000,85743,-111.095362,32.311242,3.35,8474.59,2003,3,3,4123,4,"Compactor, Dishwasher, Garbage Disposal, Refrigerator",2,"Carpet, Natural Stone",35
21715724,710000,85739,-110.858774,32.551327,0.31,3990.06,2006,2,3,2681,3,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless",1,"Carpet, Ceramic Tile",165
21723377,730000,85658,-111.05287,32.419123,0.37,8415.11,2009,4,3,2890,2,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: CONCRETE, Microwave: SHARP - DRAWER",3,Concrete,90
21800689,755000,85718,-110.949256,32.315963,0.75,6275,1986,4,3,3450,2,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Prep Sink, Refrigerator, Reverse Osmosis, Warming Drawer, Countertops: wood/granite, Microwave: microwave, Oven: oven",2,"Concrete, Mexican Tile",None
21814433,737000,85745,-110.986717,32.218715,0.04,503.92,2017,3,3,2130,1,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Marble",0,"Concrete, Wood",99
21730461,710000,85739,-110.858323,32.541537,0.3,5423.66,2007,2,3,2599,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Black, Countertops: Stonite, Microwave: included, Oven: included",1,"Carpet, Ceramic Tile",170
21813421,730000,85755,-110.991325,32.426855,0.84,7472.42,2005,4,4,3541,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite, Microwave: above range, Oven: Double",2,"Carpet, Ceramic Tile",85
21810068,709000,85715,-110.852612,32.257351,0.92,8644.53,1979,4,3,3665,2,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Refrigerator, Countertops: granite",2,"Carpet, Ceramic Tile",53.34
21730983,700000,85745,-111.053072,32.229734,5.98,7383.03,1994,4,4,3315,5,"Dishwasher, Garbage Disposal, Island, Prep Sink, Refrigerator, Appliance Color: Stainless, Oven: .",1,"Carpet, Natural Stone",66.67
21812810,740000,85750,-110.857001,32.31355,0.91,7268.93,1993,5,3,3900,3,"Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Lazy Susan, Pantry: Closet, Appliance Color: Black, Countertops: Granite, Microwave: Wall",2,"Carpet, Ceramic Tile",21
21823307,714000,85718,-110.936057,32.333865,1,6704.34,1990,5,4,3237,3,"Compactor, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: yes, Oven: yes",2,"Carpet, Laminate, Mexican Tile, Natural Stone",None
21816869,738500,85739,-110.925601,32.458503,5,14562.95,2001,3,3,7495,4,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Pantry: Walk-In, Appliance Color: Black, Countertops: Granite",3,"Carpet, Concrete, Natural Stone, Other: Travertine",None
21809704,730000,85745,-111.066725,32.232915,3.32,9351.54,2006,5,6,4520,4,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Oven: 2",2,"Carpet, Ceramic Tile, Laminate",None
21826934,715000,85750,-110.819012,32.303879,0.69,5231.11,1987,4,5,3605,3,"Dishwasher, Garbage Disposal, Gas Range, Island, Refrigerator, Countertops: Granite, Oven: Double Ovens",2,"Natural Stone, Wood",11
21826049,690000,85718,-110.879689,32.324106,0.8,8052.34,2003,4,4,3508,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Granite Slab, Oven: Double",1,"Carpet, Ceramic Tile",258
21807695,720000,85718,-110.93312,32.337229,1.22,7007.38,1987,3,4,3679,6,"Dishwasher, Double Sink, Gas Range, Island, Lazy Susan, Pantry: Cabinet, Prep Sink, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite, Microwave: yes, Oven: yes",1,"Carpet, Concrete, Natural Stone",100
21830419,715000,85750,-110.865315,32.328713,0.84,6973.34,1990,4,3,3539,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Lazy Susan, Pantry: Walk-In, Refrigerator, Wet Bar, Appliance Color: White, Countertops: TILE, Microwave: White, Oven: DOUBLE",2,"Carpet, Mexican Tile",43
21907852,765000,85718,-110.919893,32.292825,1.05,7135.29,1997,3,4,3167,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Black, Countertops: Granite",2,"Carpet, Mexican Tile",150
3044867,660000,85614,-110.969465,31.836723,3.6,5526,2007,3,None,None,3,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Closet, Refrigerator, Water Purifier, Microwave, Oven", ,"Carpet, Other: Tile-Other","1,000"
21903843,739900,85750,-110.845029,32.304809,0.91,8218.94,1998,4,3,3173,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Corian, Microwave: SS, Oven: 2 x Wall Ovens",2,"Carpet, Ceramic Tile",40
21907499,680000,85718,-110.924503,32.339762,1.3,10828.49,1985,5,4,4430,2,"Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Pantry: Cabinet, Refrigerator, Wet Bar, Countertops: tile, Microwave: black, Oven: black",5,"Carpet, Ceramic Tile",295
21814437,550000,85624,-110.733428,31.541008,7,0,1984,1,2,5825,0,Missing: kitchen,0,Concrete,None
21910674,735000,85750,-110.863983,32.283375,0.89,6599,1988,4,4,4112,3,"Dishwasher, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Cabinet, Prep Sink, Refrigerator, Reverse Osmosis, Countertops: Granite",2,"Carpet, Ceramic Tile, Natural Stone, Wood",None
21909811,746500,85749,-110.728858,32.271939,4.29,8320.85,2014,4,4,4183,3,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: granite, Missing: wine cooler, Microwave: yes, Oven: double",2,"Carpet, Natural Stone",None
21902563,735000,85745,-111.112175,32.282504,3.31,8339.47,2008,4,4,3325,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Lazy Susan, Pantry: Cabinet, Prep Sink, Refrigerator, Warming Drawer, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: Yes, Oven: Yes",2,Natural Stone,None
21822811,740000,85745,-111.035077,32.213279,0.98,1326.09,2018,4,4,3586,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: granite, Microwave: CONVECT. GE, Oven: GE PROFILE",1,"Ceramic Tile, Natural Stone",275.08
21914486,739000,85704,-110.993095,32.324655,0.57,6473.07,2006,4,4,3402,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: 2 stainless ovens",2,"Carpet, Concrete, Natural Stone",40
21901567,700000,85748,-110.751617,32.219868,4.56,6321.94,1986,3,3,4386,5,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Oven: Wolf",2,"Carpet, Natural Stone, Wood",None
21906623,740000,85745,-111.094129,32.291589,5.01,6788.09,1988,4,3,4359,3,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite",1,"Natural Stone, Wood",None
21726746,665000,85742,-111.026538,32.360568,0.38,7296.09,1994,4,4,3364,2,"Compactor, Desk, Dishwasher, Electric Range, Garbage Disposal, Refrigerator, Appliance Color: Black, Countertops: Granite",2,"Carpet, Ceramic Tile",85
21409304,680000,85755,-111.007016,32.445279,7.09,11605.24,1985,4,6,3205,8,"Dishwasher, Refrigerator, Oven",1,"Carpet, Mexican Tile",42
21512691,730000,85737,-111.013783,32.418523,3.31,7360,2005,3,3,3505,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Natural Stone,0
21617809,730000,85718,-110.931769,32.326572,1.12,4753.18,1979,4,3,3239,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Natural Stone, Wood",9
21703057,750000,85718,-110.880019,32.313966,0.85,7057.5,1978,5,5,4173,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,Mexican Tile,21
21714170,740000,85750,-110.847922,32.293492,1.27,7177.11,2005,4,3,3639,3,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Countertops: Granite",1,"Carpet, Ceramic Tile",8
21102984,690000,85742,-111.030359,32.355424,0.94,6751,1985,3,3,3638,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Concrete, Wood",37
21208600,682000,85718,-110.93077,32.343905,1.28,6665,1989,4,3,3718,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Ceramic Tile, Concrete",110
21221099,708000,85658,-111.091852,32.459162,0.84,7605.27,2006,3,4,3541,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",76
21726601,745000,85755,-110.982604,32.450086,0.26,900.22,2017,4,3,3579,4,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Oven: Double Oven",1,"Carpet, Other: Porcelain",134
21802687,749900,85718,-110.924829,32.334024,0.86,7289.32,1988,4,4,3817,3,"Dishwasher, Double Sink, Garbage Disposal, Pantry: Walk-In, Refrigerator, Appliance Color: Other, Countertops: Granite, Microwave: Stainless, Oven: Stainless",3,"Carpet, Ceramic Tile",17
21814474,727500,85750,-110.872095,32.296916,0.61,7765.25,2003,5,4,4086,3,"Dishwasher, Garbage Disposal, Refrigerator",2,"Carpet, Ceramic Tile, Wood",25
21821832,745000,85646,-111.093411,31.583338,7.27,5418.46,2004,4,4,3755,3,"Dishwasher, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Closet, Prep Sink, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite, Oven: Double",2,"Ceramic Tile, Wood",None
21909721,725187.5,85641,-110.588697,32.13759,37.57,6737.89,1993,4,3,3600,0,"Dishwasher, Electric Range, Garbage Disposal, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Wet Bar, Countertops: porceain, Microwave: microwave, Oven: oven",2,"Carpet, Wood",123.44
21911448,745000,85755,-110.998232,32.43779,3.31,7271.31,1999,4,4,3789,6,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Microwave: Kitchenaid",3,Ceramic Tile,None
21919482,700000,85749,-110.780278,32.254519,4.31,6513.58,1961,5,5,4910,2.5,"Dishwasher, Garbage Disposal, Pantry: Closet, Appliance Color: Stainless, Countertops: granite, Microwave: stainless, Oven: stainless",4,"Carpet, Ceramic Tile, Natural Stone",None
21831039,730000,85742,-111.018208,32.351798,0.87,6682,1972,4,3,4409,2,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Butler, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Counter, Oven: Double wall mounted",2,"Carpet, Mexican Tile, Other: Concrete tile",11
21403269,725000,85750,-110.864217,32.314037,1.1,3877.59,1978,3,3,3564,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Wood",40
21729786,710000,85718,-110.954443,32.321424,0.73,6687.99,1992,5,3,3320,3,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless Steel, Oven: Stainless Steel",2,"Carpet, Natural Stone",5
21829697,725000,85718,-110.954903,32.312811,1,6574.1,1988,4,4,3662,4,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: yes, Oven: yes",2,"Ceramic Tile, Wood",5
21400561,749000,85718,-110.889718,32.329197,1.1,5040.56,1982,3,4,3330,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",149
21407463,715000,85755,-110.984335,32.457377,0.33,5755.29,2003,3,4,3649,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Natural Stone",58
21411654,689000,85743,-111.126195,32.339011,3.4,5625.82,2007,4,4,4401,5,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Natural Stone, Other",200
21422896,685000,85750,-110.859204,32.319507,1.01,6382,1996,4,3,4017,3,"Dishwasher, Garbage Disposal, Microwave, Oven",3,"Carpet, Ceramic Tile",40
21427434,745000,85718,-110.879537,32.329362,1.52,4741.76,1967,4,3,3279,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Ceramic Tile, Wood",215
21433697,728000,85718,-110.942528,32.29654,1.9,3715.11,1936,4,4,2766,2,"Dishwasher, Garbage Disposal, Refrigerator, Oven",4,"Ceramic Tile, Concrete, Other",0
21502533,740000,85749,-110.76831,32.275973,1.77,5619.32,1998,4,5,4476,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Wood",55
21503326,700000,85749,-110.783374,32.307212,0.74,8485.43,2005,3,4,2826,2,"Dishwasher, Oven",3,"Carpet, Concrete",120
21510505,685000,85749,-110.704476,32.243626,3.8,5715,1980,4,4,4050,2,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2,"Carpet, Ceramic Tile, Natural Stone, Wood",23
21510870,739000,85750,-110.870252,32.332625,0.34,6214.32,1993,3,3,4134,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone, Wood",267
21517671,745000,85718,-110.905564,32.320281,0.59,6111,1996,5,3,3419,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Natural Stone, Wood",126
21520633,717000,85718,-110.886949,32.299076,2.12,5069.67,1969,4,3,4047,2,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Natural Stone, Wood",5
21517269,725000,85745,-111.035153,32.197196,0.48,1392.93,2015,3,4,3133,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",58
21528632,710000,85749,-110.775392,32.307236,1.02,7199.8,2005,3,4,2894,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Other",183
21609091,739000,85718,-110.898775,32.317445,0.54,6042,2002,4,3,3052,3,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Natural Stone",80
21604676,739000,85718,-110.90944,32.327157,0.69,7230.72,1990,6,6,4986,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Natural Stone",0
21608261,702500,85742,-111.02503,32.399403,3.32,6476.9,2001,4,3,3112,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Concrete,0
21614133,700000,85748,-110.745678,32.229217,3.65,6642.58,1994,5,3,3629,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile",68
21703627,749000,85750,-110.835797,32.318286,0.58,11352,1987,3,3,3769,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",135
21604160,750000,85718,-110.918694,32.31036,2.14,11937.9,1983,6,4,6242,2,None,2,"Carpet, Other",0
21630000,705000,85614,-110.960333,31.854895,1.06,6628.17,2007,5,4,3664,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Ceramic Tile, Natural Stone, Wood",16
21200397,725000,85748,-110.750101,32.215913,4.34,5609,1976,5,4,4450,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Concrete",0
21201972,667000,85718,-110.930212,32.329521,0.84,7334,2005,4,3,3540,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Wood",16
21205447,700000,85712,-110.878036,32.263658,0.43,4610.11,2000,3,5,2529,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Concrete,32
21210984,725000,85704,-110.96693,32.365836,0.81,2215.94,2012,5,5,5389,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Concrete,0
